Genero,Edad,Destino,Tiempo hospedaje,Presupuesto,Hospedaje,Transporte,Alimentacion,Interes,Interes 2
9,39,Medellin,8,1410564,1,3,8,vida nocturna,deporte
10,33,Medellin,10,2520206,1,3,5,vida nocturna,deporte
10,35,Medellin,10,1690736,0,3,5,vida nocturna,deporte
10,42,Medellin,8,2306217,1,3,5,vida nocturna,deporte
9,35,Medellin,9,1956727,0,3,8,vida nocturna,cultura
10,37,Medellin,9,1740420,1,3,5,musica,deporte
9,37,Medellin,8,2799459,1,3,7,musica,deporte
10,25,Medellin,3,844778,0,3,5,vida nocturna,cultura
10,41,Medellin,9,2993752,1,3,5,vida nocturna,deporte
9,19,Medellin,8,2554884,1,2,8,musica,cultura
10,41,Medellin,8,2746407,1,2,5,vida nocturna,cultura
10,19,Medellin,4,701756,0,3,5,musica,cultura
9,29,Medellin,5,2521575,1,3,7,musica,cultura
9,29,Medellin,3,1083064,1,2,8,musica,deporte
10,25,Medellin,7,1904847,0,3,5,musica,cultura
10,45,Medellin,3,1205110,1,3,5,vida nocturna,deporte
10,21,Medellin,9,1392977,0,3,5,musica,deporte
9,35,Medellin,10,2463205,0,3,7,vida nocturna,cultura
10,43,Medellin,8,1209459,1,2,5,vida nocturna,cultura
9,40,Medellin,4,1123625,1,3,8,musica,cultura
9,30,Medellin,8,1128467,0,3,8,vida nocturna,deporte
9,23,Medellin,6,2831327,1,3,8,vida nocturna,cultura
9,39,Medellin,4,1457659,1,2,8,musica,deporte
9,36,Medellin,5,1982910,1,3,7,vida nocturna,deporte
10,30,Medellin,6,1338223,0,3,5,vida nocturna,cultura
9,39,Medellin,10,2985544,1,3,8,musica,deporte
10,27,Medellin,6,2504905,1,2,5,vida nocturna,cultura
9,22,Medellin,8,1416814,0,3,7,vida nocturna,deporte
9,36,Medellin,3,1323405,1,3,7,musica,cultura
9,35,Medellin,10,1613270,0,3,8,vida nocturna,deporte
9,31,Medellin,10,1246691,0,3,7,vida nocturna,deporte
10,37,Medellin,4,601441,0,4,5,vida nocturna,cultura
10,36,Medellin,9,2440713,1,3,5,vida nocturna,cultura
9,39,Medellin,7,1400787,1,2,8,musica,cultura
9,20,Medellin,7,2962590,1,3,8,musica,deporte
9,35,Medellin,4,1346578,1,2,8,musica,deporte
10,44,Medellin,8,1364430,1,3,5,vida nocturna,cultura
9,37,Medellin,3,1585187,1,3,7,vida nocturna,deporte
10,21,Medellin,10,1587909,0,3,5,vida nocturna,cultura
9,43,Medellin,4,1908431,1,3,7,musica,deporte
9,23,Medellin,7,1508349,0,3,8,vida nocturna,deporte
10,38,Medellin,8,2500494,1,3,5,musica,deporte
9,22,Medellin,5,2755966,1,2,8,musica,deporte
10,19,Medellin,5,2555347,1,2,5,musica,deporte
10,29,Medellin,5,1966202,1,2,5,musica,deporte
10,21,Medellin,4,1306739,1,3,5,musica,deporte
9,32,Medellin,10,2024021,0,3,8,vida nocturna,deporte
10,31,Medellin,3,902931,0,3,5,vida nocturna,deporte
10,26,Medellin,8,2430298,0,3,5,vida nocturna,cultura
9,28,Medellin,8,1328017,0,3,7,musica,deporte
10,19,Medellin,8,2118278,0,3,5,musica,cultura
10,21,Medellin,7,2068445,0,3,5,musica,deporte
10,32,Medellin,4,1260655,1,2,5,musica,cultura
9,38,Medellin,3,1665785,1,3,7,vida nocturna,deporte
10,26,Medellin,7,1960662,0,3,5,musica,deporte
10,24,Medellin,10,1137353,0,3,5,vida nocturna,deporte
9,43,Medellin,5,1385297,1,3,7,vida nocturna,deporte
9,29,Medellin,6,2312459,0,3,8,vida nocturna,deporte
9,44,Medellin,3,1685319,1,2,8,vida nocturna,cultura
10,19,Medellin,10,2285830,0,3,5,musica,cultura
9,26,Medellin,9,1233568,0,3,7,musica,deporte
10,19,Medellin,6,2841887,1,3,5,musica,deporte
10,38,Medellin,8,1897195,1,2,5,musica,deporte
10,42,Medellin,9,2984517,1,3,5,vida nocturna,cultura
10,43,Medellin,8,2918080,1,2,5,musica,cultura
10,38,Medellin,8,1086815,1,2,5,vida nocturna,deporte
9,18,Medellin,9,2452080,0,3,8,vida nocturna,cultura
10,30,Medellin,8,1741447,0,3,5,musica,deporte
10,19,Medellin,8,2637720,1,3,5,vida nocturna,deporte
10,37,Medellin,8,1958087,1,2,5,musica,cultura
9,18,Medellin,9,2883482,1,3,8,vida nocturna,deporte
10,28,Medellin,8,2275203,0,3,5,vida nocturna,cultura
9,42,Medellin,3,1007363,1,2,8,musica,cultura
9,36,Medellin,3,1509154,1,3,7,musica,cultura
9,23,Medellin,7,1612592,0,3,8,vida nocturna,deporte
9,19,Medellin,8,2857495,1,3,8,musica,cultura
10,24,Medellin,8,2812742,1,2,5,musica,cultura
9,39,Medellin,4,1625179,1,2,7,musica,deporte
10,22,Medellin,4,995506,0,3,5,musica,deporte
9,20,Medellin,7,1510312,0,3,8,vida nocturna,cultura
10,37,Medellin,7,1422594,1,3,5,vida nocturna,deporte
10,20,Medellin,9,1838560,0,3,5,musica,cultura
9,21,Medellin,3,631749,0,4,7,musica,cultura
10,18,Medellin,9,2242998,0,3,5,musica,cultura
9,23,Medellin,5,1328213,1,2,8,musica,cultura
10,45,Medellin,5,2778266,1,3,5,musica,deporte
9,36,Medellin,5,2965284,1,2,8,vida nocturna,deporte
9,18,Medellin,3,609917,0,4,7,musica,cultura
10,18,Medellin,3,1938950,1,3,5,musica,cultura
10,25,Medellin,9,1404639,0,3,5,vida nocturna,deporte
9,25,Medellin,10,1087818,0,3,8,vida nocturna,deporte
10,33,Medellin,10,1905049,0,3,5,musica,cultura
9,22,Medellin,7,1576870,0,3,8,musica,deporte
10,18,Medellin,10,1720164,0,3,5,musica,deporte
9,27,Medellin,8,2557613,1,3,7,musica,deporte
9,23,Medellin,10,2755339,1,2,7,musica,cultura
10,44,Medellin,8,1789623,1,2,5,vida nocturna,cultura
10,31,Medellin,7,2192468,0,3,5,vida nocturna,deporte
9,44,Medellin,5,2673980,1,2,7,vida nocturna,cultura
10,40,Medellin,5,1769011,1,2,5,musica,cultura
10,24,Medellin,10,1976524,0,3,5,musica,deporte
9,35,Medellin,3,1416932,1,3,8,vida nocturna,cultura
9,22,Medellin,3,1946808,1,3,8,vida nocturna,deporte
9,22,Medellin,4,1766946,1,3,7,musica,cultura
10,39,Medellin,5,1639144,1,3,5,musica,deporte
10,37,Medellin,10,1875984,1,3,5,musica,cultura
10,43,Medellin,7,1044717,1,3,5,vida nocturna,deporte
10,30,Medellin,8,2399649,0,3,5,vida nocturna,deporte
10,33,Medellin,8,1598016,0,3,5,vida nocturna,deporte
9,20,Medellin,3,1451342,1,3,8,musica,deporte
10,32,Medellin,6,1492010,0,3,5,musica,deporte
9,42,Medellin,8,2523856,1,3,8,vida nocturna,cultura
9,33,Medellin,3,1687484,1,2,7,vida nocturna,cultura
10,22,Medellin,9,1729029,0,3,5,musica,cultura
10,33,Medellin,9,2980069,1,3,5,vida nocturna,deporte
10,33,Medellin,4,628926,0,4,5,vida nocturna,cultura
10,20,Medellin,6,1061406,0,3,5,vida nocturna,deporte
10,32,Medellin,7,2764255,1,3,5,vida nocturna,cultura
10,43,Medellin,9,2722427,1,2,5,musica,deporte
10,36,Medellin,5,2005428,1,2,5,vida nocturna,cultura
9,41,Medellin,5,2556230,1,2,7,musica,deporte
10,40,Medellin,8,2042902,1,2,5,vida nocturna,cultura
9,24,Medellin,6,2188196,0,3,8,musica,deporte
9,26,Medellin,8,1367469,0,3,7,musica,deporte
9,44,Medellin,3,1096637,1,3,7,vida nocturna,deporte
9,33,Medellin,5,1950232,1,3,8,musica,deporte
9,45,Medellin,5,1376877,1,3,7,vida nocturna,cultura
9,21,Medellin,5,2926311,1,3,8,musica,cultura
9,24,Medellin,9,2807491,1,2,8,vida nocturna,deporte
10,43,Medellin,7,1157821,1,2,5,vida nocturna,deporte
10,19,Medellin,8,1802453,0,3,5,musica,deporte
10,22,Medellin,4,1106512,1,3,5,musica,deporte
9,20,Medellin,3,1053342,1,3,7,musica,cultura
10,19,Medellin,6,2296166,0,3,5,vida nocturna,cultura
10,18,Medellin,9,2704370,1,2,5,vida nocturna,cultura
10,32,Medellin,8,2563376,1,2,5,musica,deporte
9,19,Medellin,7,2800725,1,2,7,vida nocturna,cultura
10,42,Medellin,5,2123773,1,2,5,musica,deporte
10,33,Medellin,9,2165203,0,3,5,musica,cultura
10,38,Medellin,10,2168998,1,2,5,vida nocturna,cultura
9,41,Medellin,4,743015,0,3,7,vida nocturna,cultura
10,38,Medellin,9,1894986,1,3,5,musica,deporte
10,18,Medellin,5,1850545,1,3,5,vida nocturna,cultura
9,27,Medellin,5,1811622,1,3,8,musica,cultura
10,29,Medellin,3,1726489,1,3,5,musica,deporte
9,43,Medellin,5,1447374,1,3,7,musica,cultura
9,26,Medellin,6,2255900,0,3,8,musica,cultura
9,18,Medellin,7,1443520,0,3,8,musica,cultura
10,26,Medellin,8,2130730,0,3,5,musica,cultura
9,28,Medellin,5,1269724,1,2,7,musica,cultura
9,28,Medellin,3,1247646,1,3,7,vida nocturna,deporte
9,41,Medellin,3,529059,0,4,7,musica,deporte
10,24,Medellin,9,2938480,1,3,5,vida nocturna,cultura
9,27,Medellin,9,1056799,0,3,7,vida nocturna,deporte
9,34,Medellin,7,2255282,0,3,7,vida nocturna,cultura
10,18,Medellin,4,574009,0,4,5,musica,deporte
10,30,Medellin,9,2870253,1,3,5,musica,cultura
10,30,Medellin,10,1437273,0,3,5,vida nocturna,cultura
9,20,Medellin,6,2147867,0,3,8,vida nocturna,cultura
9,35,Medellin,3,898218,0,3,7,vida nocturna,cultura
9,44,Medellin,9,2103466,1,3,7,vida nocturna,deporte
10,33,Medellin,10,2322685,0,3,5,vida nocturna,cultura
9,30,Medellin,4,1089989,1,2,7,vida nocturna,deporte
10,27,Medellin,5,2068158,1,3,5,vida nocturna,cultura
10,30,Medellin,10,2193615,0,3,5,musica,deporte
10,40,Medellin,7,2049638,1,2,5,vida nocturna,cultura
10,18,Medellin,7,2961140,1,2,5,musica,deporte
10,37,Medellin,5,1194098,1,2,5,musica,deporte
9,28,Medellin,3,1273274,1,3,8,vida nocturna,deporte
10,34,Medellin,8,1500033,0,3,5,musica,cultura
10,29,Medellin,10,1939223,0,3,5,musica,cultura
9,40,Medellin,9,1886008,1,3,8,vida nocturna,deporte
10,31,Medellin,6,1555152,0,3,5,vida nocturna,cultura
10,22,Medellin,9,2900722,1,3,5,musica,deporte
10,25,Medellin,4,1898331,1,2,5,vida nocturna,cultura
