Genero,Edad,Destino,TIempo hospedaje,Presupuesto,Hospedaje,Transporte,Alimentacion,Interes,Interes 2
9,24,Medellin,10,1853854,0,3,8,musica,cultura
10,21,Medellin,7,1652726,0,3,5,vida nocturna,cultura
10,30,Medellin,3,1009541,1,3,5,musica,cultura
10,28,Medellin,5,1380285,1,3,5,musica,cultura
9,25,Medellin,8,1817548,0,3,7,vida nocturna,deporte
10,18,Medellin,6,1295847,0,3,5,musica,cultura
10,28,Medellin,3,1448537,1,3,5,vida nocturna,cultura
9,35,Medellin,5,2791892,1,3,7,musica,deporte
9,32,Medellin,5,2826291,1,2,8,vida nocturna,cultura
10,25,Medellin,5,1549570,1,2,5,musica,cultura
10,27,Medellin,4,1692017,1,3,5,musica,deporte
10,25,Medellin,8,1252499,0,3,5,vida nocturna,cultura
10,34,Medellin,8,2532144,1,3,5,vida nocturna,cultura
10,29,Medellin,4,520963,0,4,5,vida nocturna,cultura
9,23,Medellin,3,841924,0,3,7,musica,deporte
9,26,Medellin,10,1755155,0,3,7,musica,deporte
10,30,Medellin,10,2348596,0,3,5,vida nocturna,deporte
9,32,Medellin,4,939126,0,3,7,vida nocturna,cultura
9,19,Medellin,5,2276247,1,3,7,vida nocturna,deporte
10,24,Medellin,8,2287017,0,3,5,vida nocturna,deporte
10,30,Medellin,7,1946416,0,3,5,vida nocturna,deporte
9,27,Medellin,10,1355541,0,3,8,vida nocturna,cultura
10,24,Medellin,9,1199850,0,3,5,vida nocturna,cultura
10,26,Medellin,8,2227644,0,3,5,vida nocturna,deporte
9,22,Medellin,10,1859974,0,3,8,vida nocturna,deporte
10,24,Medellin,3,1539027,1,3,5,vida nocturna,cultura
10,32,Medellin,7,1606327,0,3,5,musica,deporte
9,22,Medellin,4,1745369,1,3,8,vida nocturna,deporte
9,25,Medellin,5,1836855,1,3,8,musica,deporte
9,31,Medellin,4,1719531,1,3,8,musica,cultura
9,31,Medellin,5,2845272,1,3,8,vida nocturna,deporte
10,35,Medellin,3,1704068,1,2,5,vida nocturna,deporte
10,18,Medellin,8,1063569,0,3,5,musica,cultura
10,26,Medellin,5,2534569,1,3,5,musica,cultura
10,34,Medellin,10,1606064,0,3,5,musica,cultura
10,24,Medellin,6,1680064,0,3,5,musica,cultura
9,29,Medellin,6,2900174,1,3,7,musica,deporte
9,22,Medellin,8,1046374,0,3,8,vida nocturna,cultura
9,23,Medellin,5,2800508,1,3,8,vida nocturna,cultura
10,31,Medellin,5,2197786,1,2,5,vida nocturna,deporte
10,31,Medellin,9,1256612,0,3,5,vida nocturna,deporte
9,20,Medellin,10,2175779,0,3,7,musica,deporte
9,18,Medellin,3,755815,0,3,7,musica,deporte
10,33,Medellin,10,2210170,0,3,5,vida nocturna,cultura
10,33,Medellin,5,2243604,1,2,5,vida nocturna,cultura
9,21,Medellin,10,2002366,0,3,8,vida nocturna,deporte
10,23,Medellin,6,2697673,1,2,5,musica,deporte
9,29,Medellin,7,1501723,0,3,7,musica,cultura
9,20,Medellin,5,1230864,1,3,7,musica,deporte
10,28,Medellin,6,2301019,0,3,5,vida nocturna,cultura
9,25,Medellin,9,2615476,1,2,7,musica,deporte
9,29,Medellin,9,1044682,0,3,8,vida nocturna,cultura
9,28,Medellin,6,1945503,0,3,7,vida nocturna,cultura
10,19,Medellin,10,1573447,0,3,5,musica,deporte
10,29,Medellin,6,2877081,1,3,5,vida nocturna,deporte
10,28,Medellin,5,2921721,1,2,5,musica,cultura
10,26,Medellin,4,1807539,1,2,5,vida nocturna,deporte
10,33,Medellin,9,2739013,1,3,5,vida nocturna,cultura
10,19,Medellin,6,2491344,0,3,5,vida nocturna,deporte
9,27,Medellin,3,1418261,1,2,7,vida nocturna,deporte
9,26,Medellin,10,1686280,0,3,8,musica,deporte
10,29,Medellin,10,1242676,0,3,5,vida nocturna,cultura
9,32,Medellin,9,2191998,0,3,7,vida nocturna,cultura
9,34,Medellin,9,2934852,1,2,8,musica,cultura
10,31,Medellin,10,2557612,1,2,5,vida nocturna,deporte
10,31,Medellin,9,1837865,0,3,5,musica,cultura
10,21,Medellin,10,2628751,1,3,5,vida nocturna,cultura
10,35,Medellin,9,2299548,0,3,5,vida nocturna,deporte
10,30,Medellin,7,2449620,0,3,5,musica,cultura
10,20,Medellin,5,2802080,1,2,5,vida nocturna,deporte
10,30,Medellin,3,600278,0,4,5,vida nocturna,deporte
10,34,Medellin,9,2701196,1,3,5,vida nocturna,deporte
10,23,Medellin,5,2054742,1,2,5,musica,cultura
9,33,Medellin,7,2843058,1,2,8,vida nocturna,cultura
9,26,Medellin,6,2445913,0,3,8,musica,cultura
10,21,Medellin,8,2538362,1,2,5,vida nocturna,deporte
10,32,Medellin,9,2294036,0,3,5,vida nocturna,cultura
10,27,Medellin,10,2453294,0,3,5,musica,cultura
9,28,Medellin,4,707649,0,3,8,vida nocturna,deporte
9,20,Medellin,10,2119557,0,3,7,vida nocturna,deporte
9,29,Medellin,5,1415442,1,2,8,musica,cultura
10,24,Medellin,5,1970747,1,3,5,vida nocturna,cultura
10,25,Medellin,8,1099740,0,3,5,vida nocturna,cultura
10,31,Medellin,6,1079954,0,3,5,vida nocturna,cultura
9,28,Medellin,8,1194723,0,3,8,vida nocturna,deporte
10,21,Medellin,7,1103525,0,3,5,musica,cultura
9,33,Medellin,9,2045218,0,3,7,musica,cultura
10,21,Medellin,5,2328508,1,2,5,vida nocturna,cultura
9,30,Medellin,3,778893,0,3,7,musica,deporte
9,22,Medellin,4,632287,0,4,8,vida nocturna,deporte
10,31,Medellin,4,715005,0,3,5,vida nocturna,cultura
9,35,Medellin,8,2033268,0,3,8,musica,deporte
9,24,Medellin,3,1216800,1,2,7,musica,deporte
9,25,Medellin,6,1856824,0,3,7,musica,cultura
10,18,Medellin,5,1797568,1,3,5,musica,deporte
10,21,Medellin,7,1652734,0,3,5,vida nocturna,cultura
10,19,Medellin,9,1529938,0,3,5,vida nocturna,deporte
10,30,Medellin,8,2618637,1,3,5,musica,deporte
9,20,Medellin,4,1147879,1,2,7,vida nocturna,cultura
9,34,Medellin,9,2521025,1,3,8,vida nocturna,cultura
10,20,Medellin,7,2192453,0,3,5,vida nocturna,deporte
10,23,Medellin,9,1700666,0,3,5,musica,deporte
9,29,Medellin,5,2234106,1,3,8,musica,cultura
10,20,Medellin,10,1994702,0,3,5,vida nocturna,cultura
10,30,Medellin,10,2262081,0,3,5,musica,deporte
9,25,Medellin,8,1818639,0,3,7,musica,cultura
9,22,Medellin,4,1467888,1,3,8,vida nocturna,cultura
9,24,Medellin,3,1751788,1,3,7,vida nocturna,cultura
10,33,Medellin,7,2384402,0,3,5,musica,deporte
9,28,Medellin,7,2387853,0,3,7,vida nocturna,deporte
9,28,Medellin,7,1123025,0,3,7,vida nocturna,cultura
9,19,Medellin,3,1753723,1,3,7,vida nocturna,cultura
9,28,Medellin,4,627561,0,4,8,vida nocturna,cultura
9,28,Medellin,4,1635904,1,3,7,musica,deporte
9,23,Medellin,4,1167445,1,3,8,musica,deporte
10,25,Medellin,8,1540905,0,3,5,musica,cultura
9,23,Medellin,8,2998341,1,3,8,vida nocturna,deporte
10,21,Medellin,5,1513718,1,2,5,vida nocturna,deporte
10,28,Medellin,8,2347462,0,3,5,musica,deporte
10,26,Medellin,4,1773334,1,2,5,musica,cultura
10,28,Medellin,3,588796,0,4,5,vida nocturna,cultura
9,32,Medellin,6,2211361,0,3,7,musica,deporte
9,32,Medellin,4,1948481,1,2,8,musica,cultura
9,35,Medellin,5,2017824,1,3,8,vida nocturna,deporte
9,20,Medellin,3,1011266,1,2,8,vida nocturna,deporte
10,30,Medellin,6,2788653,1,3,5,vida nocturna,cultura
10,25,Medellin,4,1454556,1,2,5,vida nocturna,cultura
9,29,Medellin,8,2512047,1,3,7,musica,cultura
9,20,Medellin,4,1878287,1,2,7,vida nocturna,deporte
10,35,Medellin,10,1426193,0,3,5,vida nocturna,deporte
10,21,Medellin,5,2532333,1,3,5,vida nocturna,cultura
9,18,Medellin,5,1623975,1,2,7,vida nocturna,deporte
10,23,Medellin,3,894695,0,3,5,vida nocturna,deporte
9,34,Medellin,4,1629452,1,3,8,musica,deporte
10,24,Medellin,5,1433936,1,3,5,vida nocturna,deporte
10,26,Medellin,6,2150892,0,3,5,vida nocturna,cultura
9,24,Medellin,4,574147,0,4,8,musica,cultura
10,20,Medellin,3,971503,0,3,5,vida nocturna,deporte
10,18,Medellin,4,1536368,1,3,5,musica,deporte
9,30,Medellin,8,2297032,0,3,7,vida nocturna,deporte
9,18,Medellin,6,1402310,0,3,8,musica,deporte
9,33,Medellin,4,653663,0,4,8,vida nocturna,cultura
9,34,Medellin,5,2543750,1,3,8,vida nocturna,deporte
10,24,Medellin,5,2866546,1,2,5,musica,cultura
10,26,Medellin,5,1456989,1,2,5,vida nocturna,cultura
10,32,Medellin,3,1907587,1,3,5,musica,cultura
9,19,Medellin,4,712086,0,3,8,vida nocturna,deporte
9,33,Medellin,9,2104047,0,3,7,vida nocturna,deporte
10,27,Medellin,4,772166,0,3,5,musica,deporte
10,23,Medellin,10,1529313,0,3,5,musica,deporte
10,18,Medellin,7,1820691,0,3,5,vida nocturna,cultura
9,22,Medellin,9,1190558,0,3,8,musica,deporte
10,18,Medellin,3,1674565,1,3,5,musica,deporte
10,34,Medellin,6,2147985,0,3,5,musica,cultura
9,24,Medellin,6,1515726,0,3,7,musica,cultura
10,19,Medellin,3,1176991,1,3,5,musica,cultura
10,31,Medellin,8,2118512,0,3,5,musica,cultura
10,19,Medellin,4,710977,0,3,5,vida nocturna,deporte
9,25,Medellin,8,2637579,1,3,7,vida nocturna,cultura
9,27,Medellin,6,2442646,0,3,7,vida nocturna,deporte
9,24,Medellin,7,1063817,0,3,7,musica,cultura
10,28,Medellin,10,1365630,0,3,5,vida nocturna,deporte
10,24,Medellin,7,2022352,0,3,5,vida nocturna,deporte
9,20,Medellin,7,1947571,0,3,7,musica,cultura
10,31,Medellin,9,1582150,0,3,5,musica,cultura
9,25,Medellin,6,2670289,1,3,8,musica,deporte
10,27,Medellin,6,2490351,0,3,5,musica,deporte
9,25,Medellin,6,2684856,1,2,7,musica,deporte
10,31,Medellin,7,2026655,0,3,5,musica,cultura
10,20,Medellin,3,1340533,1,2,5,vida nocturna,cultura
10,33,Medellin,3,807122,0,3,5,vida nocturna,deporte
9,20,Medellin,6,1442414,0,3,7,musica,cultura
10,19,Medellin,5,1484514,1,3,5,vida nocturna,cultura
